ppt_id,player.afford_to_lose,player.larger_amounts,player.win_back_losses,player.borrowed_money,player.subjective_gambling_problem,player.health_problems,player.external_gambling_problem,player.financial_problem,player.guilt
1641,Never,Never,Never,Never,Never,Never,Never,Never,Never
1642,Never,Never,Never,Never,Never,Never,Never,Never,Never
1643,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1644,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never
1645,Sometimes,Never,Sometimes,Never,Most of the time,Never,Never,Never,Most of the time
1646,Sometimes,Never,Never,Never,Never,Never,Never,Never,Sometimes
1647,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1648,Never,Never,Never,Never,Never,Never,Never,Never,Never
1649,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1650,Sometimes,Sometimes,Most of the time,Never,Never,Never,Sometimes,Never,Sometimes
1651,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Most of the time
1652,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1653,Never,Never,Never,Never,Never,Never,Never,Never,Never
1654,,,,,,,,,
1655,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1656,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1657,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
1658,Most of the time,Sometimes,Never,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time
1659,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1660,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1661,Most of the time,Most of the time,Almost always,Never,Almost always,Almost always,Most of the time,Almost always,Almost always
1662,Never,Never,Never,Never,Never,Never,Almost always,Never,Never
1663,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes
1664,Sometimes,Most of the time,Almost always,Never,Never,Never,Never,Never,Never
1665,Never,Never,Never,Never,Never,Never,Never,Never,Never
1666,Never,Never,Never,Never,Never,Never,Never,Never,Never
1667,Sometimes,Most of the time,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1668,,,,,,,,,
1669,,,,,,,,,
1670,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
1671,Never,Never,Never,Never,Never,Never,Never,Never,Never
1672,Almost always,Never,Most of the time,Most of the time,Almost always,Never,Never,Most of the time,Most of the time
1673,,,,,,,,,
1674,Never,Never,Never,Never,Never,Never,Never,Never,Never
1675,,,,,,,,,
1676,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1677,Never,Never,Never,Never,Never,Never,Never,Never,Never
1678,Never,Never,Never,Never,Never,Never,Never,Never,Never
1679,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never
1680,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Sometimes
1681,Never,Never,Never,Never,Never,Never,Never,Never,Never
1682,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never
1683,Never,Never,Never,Never,Never,Never,Never,Never,Never
1684,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1685,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
1686,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1687,Never,Never,Sometimes,Sometimes,Never,Most of the time,Sometimes,Never,Most of the time
1688,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
1689,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1690,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1691,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1692,Sometimes,Most of the time,Almost always,Never,Sometimes,Never,Never,Never,Most of the time
1693,Sometimes,Sometimes,Most of the time,Never,Never,Never,Sometimes,Never,Sometimes
1694,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1695,Sometimes,Sometimes,Most of the time,Never,Never,Never,Never,Never,Sometimes
1696,Most of the time,Sometimes,Almost always,Never,Sometimes,Sometimes,Never,Sometimes,Most of the time
1697,,,,,,,,,
1698,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1699,Sometimes,Most of the time,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1700,Never,Never,Never,Never,Never,Never,Never,Never,Never
1701,Never,Never,Never,Never,Never,Never,Never,Never,Never
1702,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1703,Never,Never,Never,Never,Never,Never,Never,Never,Never
1704,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1705,Never,Never,Never,Never,Never,Never,Never,Never,Never
1706,Never,Never,Never,Never,Never,Never,Never,Never,Never
1707,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never
1708,,,,,,,,,
1709,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Never,Most of the time
1710,,,,,,,,,
1711,,,,,,,,,
1712,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1713,Never,Never,Never,Never,Never,Never,Never,Never,Never
1714,Never,Never,Never,Never,Never,Never,Never,Never,Never
1715,Never,Never,Never,Never,Never,Never,Never,Never,Never
1716,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never
1717,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1718,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1719,Never,Never,Never,Never,Never,Never,Never,Never,Never
1720,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1721,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1722,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1723,Never,Never,Never,Never,Never,Never,Never,Never,Never
1724,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1725,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
1726,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1727,Almost always,Most of the time,Most of the time,Sometimes,Almost always,Most of the time,Sometimes,Most of the time,Most of the time
1728,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1729,Never,Sometimes,Never,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1730,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1731,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1732,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1733,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Never,Never,Sometimes
1734,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1735,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1736,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never
1737,,,,,,,,,
1738,Never,Never,Never,Never,Never,Never,Never,Never,Never
1739,Never,Never,Never,Never,Never,Never,Never,Never,Never
1740,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
1741,Never,Never,Never,Never,Never,Never,Never,Never,Never
1742,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
1743,Never,Never,Never,Never,Never,Never,Never,Never,Never
1744,Never,Never,Never,Never,Never,Never,Never,Never,Never
1745,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never
1746,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1747,,,,,,,,,
1748,Never,Never,Never,Never,Never,Never,Never,Never,Never
1749,Never,Sometimes,Sometimes,Never,Most of the time,Sometimes,Never,Never,Sometimes
1750,,,,,,,,,
1751,Never,Never,Never,Never,Never,Never,Never,Never,Never
1752,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1753,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never
1754,Never,Never,Never,Never,Never,Never,Never,Never,Never
1755,Never,Never,Never,Never,Never,Never,Never,Never,Never
1756,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1757,Never,Never,Never,Never,Never,Never,Never,Never,Never
1758,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1759,Never,Never,Never,Never,Never,Never,Never,Never,Never
1760,,,,,,,,,
1761,Never,Never,Never,Never,Never,Never,Never,Never,Never
1762,,,,,,,,,
1763,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1764,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1765,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1766,Never,Never,Never,Never,Never,Never,Never,Never,Never
1767,Never,Never,Never,Never,Never,Never,Never,Never,Never
1768,Sometimes,Never,Sometimes,Never,Most of the time,Most of the time,Never,Sometimes,Almost always
1769,Never,Never,Never,Never,Never,Never,Never,Never,Never
1770,Never,Never,Never,Never,Never,Never,Never,Never,Never
1771,Never,Never,Never,Never,Never,Never,Never,Never,Never
1772,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
1773,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
1774,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes
1775,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1776,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1777,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1778,Never,Never,Never,Never,Never,Never,Never,Never,Never
1779,,,,,,,,,
1780,Sometimes,Most of the time,Almost always,Never,Most of the time,Almost always,Almost always,Never,Almost always
1781,Most of the time,Most of the time,Almost always,Never,Sometimes,Sometimes,Never,Never,Sometimes
1782,Never,Never,Never,Never,Never,Never,Never,Never,Never
1783,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1784,Never,Sometimes,Most of the time,Never,Sometimes,Sometimes,Sometimes,Never,Most of the time
1785,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1786,Never,Never,Never,Never,Never,Never,Never,Never,Never
1787,Never,Never,Almost always,Never,Never,Sometimes,Never,Never,Sometimes
1788,Sometimes,Sometimes,Almost always,Sometimes,Almost always,Almost always,Sometimes,Most of the time,Almost always
1789,Never,Never,Most of the time,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes
1790,Never,Never,Never,Never,Never,Never,Never,Never,Never
1791,,,,,,,,,
1792,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never,Sometimes
1793,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1794,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1795,Never,Never,Never,Never,Never,Never,Never,Never,Never
1796,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1797,Sometimes,Most of the time,Most of the time,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1798,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1799,Never,Never,Never,Never,Never,Never,Never,Never,Never
1800,Never,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never
1801,Never,Never,Never,Never,Never,Never,Never,Never,Never
1802,Most of the time,Sometimes,Almost always,Never,Most of the time,Most of the time,Almost always,Sometimes,Most of the time
1803,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1804,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Sometimes
1805,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
1806,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Never,Never,Most of the time
1807,Never,Never,Never,Never,Never,Never,Never,Never,Never
1808,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1809,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Sometimes,Never,Never
1810,Never,Never,Never,Never,Never,Never,Never,Never,Never
1811,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Never
1812,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1813,Never,Never,Never,Never,Never,Never,Never,Never,Never
1814,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes
1815,Never,Never,Never,Never,Never,Never,Never,Never,Never
1816,Sometimes,Sometimes,Almost always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time
1817,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never
1818,Never,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,Never
1819,Most of the time,Almost always,Almost always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost always
1820,Never,Never,Never,Never,Never,Never,Never,Never,Never
1821,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never
1822,Never,Never,Never,Never,Never,Never,Never,Never,Never
1823,Never,Never,Never,Never,Never,Never,Never,Never,Never
1824,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1825,Sometimes,Most of the time,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1826,Never,Never,Never,Never,Never,Never,Never,Never,Never
1827,Most of the time,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Most of the time
1828,Never,Never,Never,Never,Never,Never,Never,Never,Never
1829,Sometimes,Sometimes,Sometimes,Never,Never,Never,Most of the time,Never,Never
1830,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1831,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1832,Never,Never,Never,Never,Never,Never,Never,Never,Never
1833,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1834,Never,Never,Never,Never,Never,Never,Never,Never,Never
1835,Never,Never,Never,Never,Never,Never,Never,Never,Never
1836,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
1837,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1838,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1839,Never,Never,Never,Never,Never,Never,Never,Never,Never
1840,Never,Never,Never,Never,Never,Never,Never,Never,Never
1841,Never,Never,Never,Never,Never,Never,Never,Never,Never
1842,Never,Never,Never,Never,Never,Never,Never,Never,Never
1843,Never,Never,Never,Never,Never,Never,Never,Never,Never
1844,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1845,,,,,,,,,
1846,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1847,Sometimes,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never
1848,Never,Never,Never,Never,Never,Never,Never,Never,Never
1849,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1850,,,,,,,,,
1851,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Sometimes,Sometimes
1852,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1853,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1854,Never,Never,Never,Never,Never,Never,Never,Never,Never
1855,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never
1856,Never,Never,Never,Never,Never,Never,Never,Never,Never
1857,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1858,Never,Never,Never,Never,Never,Never,Never,Never,Never
1859,Never,Never,Never,Never,Never,Never,Never,Never,Never
1860,Never,Sometimes,Sometimes,Never,Never,Never,Almost always,Never,Never
1861,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
1862,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1863,Never,Never,Never,Never,Never,Never,Never,Never,Never
1864,Never,Never,Never,Never,Never,Never,Never,Never,Never
1865,Never,Never,Never,Never,Never,Never,Never,Never,Never
1866,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
1867,Never,Never,Never,Never,Never,Never,Never,Never,Never
1868,Never,Never,Never,Never,Never,Never,Never,Never,Never
1869,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never
1870,Never,Never,Never,Never,Never,Never,Never,Never,Never
1871,Never,Never,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never
1872,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
1873,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1874,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
1875,,,,,,,,,
1876,Sometimes,Most of the time,Almost always,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Almost always
1877,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never
1878,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1879,Never,Never,Never,Never,Never,Never,Never,Never,Never
1880,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Sometimes
1881,Never,Never,Never,Never,Never,Never,Never,Never,Never
1882,Never,Never,Sometimes,Never,Most of the time,Most of the time,Never,Never,Sometimes
1883,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1884,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1885,Never,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes
1886,Most of the time,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time
1887,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1888,Sometimes,Sometimes,Most of the time,Never,Never,Never,Never,Never,Most of the time
1889,Never,Most of the time,Sometimes,Never,Sometimes,Never,Sometimes,Never,Most of the time
1890,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1891,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes
1892,,,,,,,,,
1893,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1894,Never,Never,Never,Never,Never,Never,Never,Never,Never
1895,Never,Never,Never,Never,Never,Never,Never,Never,Never
1896,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never
1897,Never,Never,Never,Never,Never,Never,Never,Never,Never
1898,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes
1899,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1900,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
1901,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1902,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1903,Never,Never,Never,Never,Never,Never,Never,Never,Never
1904,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1905,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1906,Never,Never,Never,Never,Never,Never,Never,Never,Never
1907,Almost always,Sometimes,Almost always,Sometimes,Almost always,Most of the time,Almost always,Almost always,Almost always
1908,Never,Never,Never,Never,Never,Never,Never,Never,Never
1909,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1910,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1911,Never,Never,Never,Never,Never,Never,Almost always,Never,Never
1912,,,,,,,,,
1913,Sometimes,Almost always,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1914,Never,Never,Never,Never,Never,Never,Never,Never,Never
1915,,,,,,,,,
1916,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1917,Never,Never,Never,Never,Never,Never,Never,Never,Never
1918,,,,,,,,,
1919,Never,Never,Never,Never,Never,Never,Never,Never,Never
1920,,,,,,,,,
1921,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1922,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
1923,Never,Never,Never,Never,Never,Never,Never,Never,Never
1924,,,,,,,,,
1925,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1926,Never,Never,Never,Never,Never,Never,Never,Never,Never
1927,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
1928,Never,Never,Never,Never,Never,Never,Never,Never,Never
1929,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1930,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1931,Never,Never,Never,Never,Never,Never,Never,Never,Never
1932,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never
1933,Never,Never,Never,Never,Never,Never,Never,Never,Never
1934,Never,Never,Never,Never,Never,Never,Never,Never,Never
1935,,,,,,,,,
1936,Never,Never,Never,Never,Never,Never,Never,Never,Never
1937,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Never,Sometimes
1938,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never
1939,Never,Never,Never,Never,Never,Never,Never,Never,Never
1940,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1941,Sometimes,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never
1942,Never,Never,Never,Never,Never,Never,Never,Never,Never
1943,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1944,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1945,Never,Never,Never,Never,Never,Never,Never,Never,Never
1946,,,,,,,,,
1947,Never,Never,Never,Never,Never,Never,Never,Never,Never
1948,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Almost always
1949,Sometimes,Never,Most of the time,Never,Sometimes,Never,Never,Never,Most of the time
1950,Never,Never,Never,Never,Never,Never,Never,Never,Never
1951,Never,Never,Never,Never,Never,Never,Never,Never,Never
1952,Never,Never,Never,Never,Never,Never,Never,Never,Never
1953,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1954,Never,Never,Never,Never,Never,Never,Never,Never,Never
1955,Sometimes,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never
1956,Never,Never,Never,Never,Never,Never,Never,Never,Never
1957,Never,Never,Never,Never,Never,Never,Never,Never,Never
1958,Never,Never,Never,Never,Never,Never,Never,Never,Never
1959,Never,Never,Never,Never,Never,Never,Never,Never,Never
1960,Never,Never,Never,Never,Never,Never,Never,Never,Never
1961,Never,Never,Never,Never,Never,Never,Never,Never,Never
1962,Never,Never,Never,Never,Never,Never,Never,Never,Never
1963,Never,Never,Never,Never,Never,Never,Never,Never,Never
1964,Most of the time,Sometimes,Most of the time,Never,Sometimes,Sometimes,Never,Sometimes,Almost always
1965,Never,Never,Never,Never,Never,Never,Never,Never,Never
1966,Sometimes,Sometimes,Most of the time,Never,Never,Never,Most of the time,Never,Sometimes
1967,Never,Never,Never,Never,Never,Never,Never,Never,Never
1968,Never,Never,Never,Never,Never,Never,Never,Never,Never
1969,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1970,Never,Never,Never,Never,Never,Never,Never,Never,Never
1971,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1972,Never,Never,Never,Never,Never,Never,Never,Never,Never
1973,Never,Never,Never,Never,Never,Never,Never,Never,Never
1974,Never,Never,Never,Never,Never,Never,Never,Never,Never
1975,Never,Never,Never,Never,Never,Never,Never,Never,Never
1976,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1977,Never,Never,Never,Never,Never,Never,Never,Never,Never
1978,Never,Never,Never,Never,Never,Never,Never,Never,Never
1979,Never,Never,Never,Never,Never,Never,Never,Never,Never
1980,Never,Never,Never,Never,Never,Never,Never,Never,Most of the time
1981,Never,Never,Never,Never,Never,Never,Never,Never,Never
1982,Never,Never,Never,Never,Never,Never,Never,Never,Never
1983,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
1984,Never,Never,Never,Never,Never,Never,Never,Never,Never
1985,Never,Never,Never,Never,Never,Never,Never,Never,Never
1986,Never,Never,Never,Never,Never,Never,Never,Never,Never
1987,,,,,,,,,
1988,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1989,Never,Never,Never,Never,Never,Never,Never,Never,Never
1990,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Sometimes
1991,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1992,Never,Never,Never,Never,Never,Never,Never,Never,Never
1993,Never,Never,Never,Never,Never,Never,Never,Never,Never
1994,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1995,Almost always,Never,Most of the time,Never,Most of the time,Sometimes,Never,Never,Sometimes
1996,Never,Never,Never,Never,Never,Never,Never,Never,Never
1997,Never,Never,Never,Never,Never,Never,Never,Never,Never
1998,Never,Never,Never,Never,Never,Never,Never,Never,Never
1999,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never
2000,Never,Never,Never,Never,Never,Never,Never,Never,Never
2001,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
2002,Never,Never,Never,Never,Never,Never,Never,Never,Never
2003,Never,Never,Never,Never,Never,Never,Never,Never,Never
2004,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
2005,Never,Never,Never,Never,Never,Never,Never,Never,Never
2006,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
2007,Never,Never,Never,Never,Never,Never,Never,Never,Never
2008,Never,Never,Never,Never,Never,Never,Never,Never,Never
2009,Never,Never,Never,Never,Never,Never,Never,Never,Never
2010,Never,Never,Never,Never,Never,Never,Never,Never,Never
2011,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2012,Never,Never,Never,Never,Never,Never,Never,Never,Never
2013,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never
2014,Never,Never,Never,Never,Never,Never,Never,Never,Never
2015,Sometimes,Most of the time,Sometimes,Never,Sometimes,Never,Never,Sometimes,Almost always
2016,Never,Never,Never,Never,Never,Never,Never,Never,Never
2017,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2018,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never,Most of the time
2019,Never,Never,Never,Never,Never,Never,Never,Never,Never
2020,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
2021,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never
2022,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2023,Never,Never,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Sometimes
2024,Never,Never,Never,Never,Never,Never,Never,Never,Never
2025,Never,Never,Never,Never,Never,Never,Never,Never,Never
2026,,,,,,,,,
2027,Never,Never,Never,Never,Never,Never,Never,Never,Never
2028,Never,Never,Never,Never,Never,Never,Never,Never,Never
2029,Never,Never,Never,Never,Never,Never,Never,Never,Never
2030,Never,Never,Never,Never,Never,Never,Never,Never,Never
2031,Never,Never,Never,Never,Never,Never,Never,Never,Never
2032,Never,Never,Never,Never,Never,Never,Never,Never,Never
2033,Never,Never,Never,Never,Never,Never,Never,Never,Never
2034,Never,Never,Never,Never,Never,Never,Never,Never,Never
2035,Never,Never,Never,Never,Never,Never,Never,Never,Never
2036,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
2037,Never,Never,Never,Never,Never,Never,Never,Never,Never
2038,Never,Never,Never,Never,Never,Never,Never,Never,Never
2039,Never,Never,Never,Never,Never,Never,Never,Never,Never
2040,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
2041,Most of the time,Never,Never,Never,Never,Never,Never,Never,Never
2042,Never,Never,Never,Never,Never,Never,Never,Never,Never
2043,Never,Never,Most of the time,Never,Never,Never,Never,Never,Never
2044,Never,Never,Never,Never,Never,Never,Never,Never,Never
2045,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2046,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
2047,Never,Never,Never,Never,Never,Never,Never,Never,Never
2048,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
